id,dtime,lat,lng,PM10 Concentration,PM2.5 Concentration,temp,hum
699,2/28/2022 11:08,28.25684133,83.9775505,55.5,21.9,23.2,48.8
701,2/28/2022 11:08,28.256879,83.977529,63.8,21.2,23.2,48.8
703,2/28/2022 11:08,28.256943,83.97749417,67.4,21.4,23.2,48.8
705,2/28/2022 11:08,28.2569965,83.97746267,80,22.8,23.3,49
707,2/28/2022 11:08,28.25703983,83.9774375,82.1,23.3,23.2,48.9
709,2/28/2022 11:08,28.2570905,83.9774065,83,24.5,23.2,48.9
711,2/28/2022 11:08,28.25715283,83.97737317,85.2,24.6,22.8,48.6
713,2/28/2022 11:08,28.25720567,83.97733667,114.9,61.6,22.8,49
715,2/28/2022 11:08,28.25728683,83.97728567,177.3,105.1,22.8,49
717,2/28/2022 11:08,28.25734033,83.97724317,201.9,139,23,48.6
719,2/28/2022 11:09,28.2573835,83.977214,256.9,162.1,23,49
721,2/28/2022 11:09,28.25742567,83.97717767,366.3,211.2,22.9,49.2
723,2/28/2022 11:09,28.257477,83.9771335,445.4,249.9,23.1,49
725,2/28/2022 11:09,28.25751617,83.977101,526.5,275.7,23.2,49.1
727,2/28/2022 11:09,28.25757617,83.97706067,576.7,288.8,23.2,49.2
729,2/28/2022 11:09,28.25762117,83.97702183,584.6,279.9,23.4,48.7
731,2/28/2022 11:09,28.25766033,83.97698867,635.2,299.6,23.5,48.5
733,2/28/2022 11:09,28.257706,83.97695667,591,298.3,23.7,48.1
735,2/28/2022 11:09,28.25775767,83.97691083,500,261.4,23.8,47.8
737,2/28/2022 11:09,28.25780783,83.976876,485.6,252,23.9,47.7
739,2/28/2022 11:09,28.25785467,83.97684433,399.2,203.1,23.9,47.8
741,2/28/2022 11:09,28.2579025,83.976815,294.4,162.2,23.7,47.5
743,2/28/2022 11:09,28.2579645,83.97679433,213.8,116.9,23.7,47.6
745,2/28/2022 11:10,28.258031,83.97676467,180.7,84.3,23.7,47.7
747,2/28/2022 11:10,28.2580795,83.97674933,165.6,82.3,23.7,47.7
749,2/28/2022 11:10,28.25812033,83.97672733,75.5,27,23.7,48
751,2/28/2022 11:10,28.25816933,83.9767125,66.9,26.6,23.7,48.6
753,2/28/2022 11:10,28.25821883,83.97669317,79.1,27,23.5,48.4
755,2/28/2022 11:10,28.25828983,83.97666133,79.7,26.7,23.3,48.6
757,2/28/2022 11:10,28.25834083,83.9766145,80.2,26.3,23.4,48.6
759,2/28/2022 11:10,28.25838267,83.97657817,87.7,27.1,23.2,48.6
761,2/28/2022 11:10,28.2584355,83.9765355,100.9,27.6,23.2,48.6
763,2/28/2022 11:10,28.25848033,83.97649033,108.2,27.9,22.7,48.8
765,2/28/2022 11:10,28.25853917,83.97644567,104.4,28.1,22.8,49
767,2/28/2022 11:10,28.258576,83.9764135,109.8,28.2,22.6,49.1
769,2/28/2022 11:10,28.2586205,83.976376,110.4,28.2,22.5,49.3
771,2/28/2022 11:11,28.2586625,83.9763425,119.4,28.7,22.4,49.7
773,2/28/2022 11:11,28.25870167,83.97630883,124.2,28.6,22.4,50.3
775,2/28/2022 11:11,28.25874717,83.97626767,114.6,28.2,22.4,50.3
777,2/28/2022 11:11,28.25878867,83.9762325,107.5,27.3,22.6,50.2
779,2/28/2022 11:11,28.25884667,83.97619517,112.7,28.2,22.8,49.7
781,2/28/2022 11:11,28.25889417,83.97616933,118,29.1,22.9,49.9
783,2/28/2022 11:11,28.25894717,83.97613333,123.6,29.8,23.1,50.1
785,2/28/2022 11:11,28.25900817,83.97608967,166.7,33.5,23.3,50
787,2/28/2022 11:11,28.25905867,83.976043,166.8,36.5,23.6,49.9
789,2/28/2022 11:11,28.2591125,83.9760045,179.2,41.2,23.6,49.8
791,2/28/2022 11:11,28.25916333,83.97595217,176.4,42.8,23.7,49.2
793,2/28/2022 11:11,28.25921217,83.97590167,166.2,42.3,23.8,49.2
795,2/28/2022 11:11,28.25927333,83.9758375,128.7,41.1,23.8,48.9
797,2/28/2022 11:12,28.2593275,83.97578633,102,39.2,24,48.1
799,2/28/2022 11:12,28.25938367,83.97573333,88.1,38.4,24.1,48
801,2/28/2022 11:12,28.2594325,83.9756735,77.7,35.6,24.2,47.8
803,2/28/2022 11:12,28.2594695,83.97562483,81.2,34.6,24.4,47.6
805,2/28/2022 11:12,28.25951083,83.97557683,81.1,35.4,24.5,47.3
807,2/28/2022 11:12,28.25954933,83.97553117,84.1,35.3,24.6,47.1
809,2/28/2022 11:12,28.259585,83.97548533,87.6,34.7,24.7,46.8
811,2/28/2022 11:12,28.25961883,83.9754375,83.5,33.5,24.7,47
813,2/28/2022 11:12,28.25966667,83.9753805,102.1,34,24.9,46.7
815,2/28/2022 11:12,28.2597055,83.97533433,103.2,33.3,25,46.3
817,2/28/2022 11:12,28.25974217,83.97528583,91.9,31.9,25.1,45.9
819,2/28/2022 11:12,28.25977517,83.97524117,90.4,31.6,25.1,45.9
821,2/28/2022 11:12,28.2598075,83.9752,88.6,31.1,25.1,45.8
823,2/28/2022 11:12,28.25984017,83.975155,86.5,30.7,25.1,46
825,2/28/2022 11:13,28.25987567,83.975105,82.7,30.6,25.2,46.1
827,2/28/2022 11:13,28.2599115,83.975059,71.9,29.3,25.2,46
829,2/28/2022 11:13,28.259952,83.97501733,59.7,27.9,25.2,46
831,2/28/2022 11:13,28.25999117,83.97497433,70.7,27.2,25.2,46.1
833,2/28/2022 11:13,28.26002983,83.97493017,73.5,27,25.2,46.2
835,2/28/2022 11:13,28.26008083,83.9748695,81.6,26.7,25.2,46.3
837,2/28/2022 11:13,28.2601295,83.97481933,92.5,27.6,25.4,46.1
839,2/28/2022 11:13,28.26016417,83.974777,95.8,27.4,25.5,46
841,2/28/2022 11:13,28.26020267,83.97473167,101.6,27.7,25.5,45.8
843,2/28/2022 11:13,28.26023917,83.97468883,103.6,28.1,25.6,45.9
845,2/28/2022 11:13,28.26027317,83.97464533,94.1,28,25.6,45.9
847,2/28/2022 11:13,28.26030867,83.97459817,94,27.8,25.6,45.8
849,2/28/2022 11:13,28.260345,83.9745515,85.4,27.2,25.7,45.6
851,2/28/2022 11:13,28.26038367,83.97450617,73.4,26.1,25.7,45.6
853,2/28/2022 11:14,28.26042233,83.97446267,79.7,26.5,25.7,45.6
855,2/28/2022 11:14,28.26046133,83.97441617,89.4,27.1,25.7,45.8
857,2/28/2022 11:14,28.26049967,83.97437167,87.6,26.5,25.7,46
859,2/28/2022 11:14,28.260535,83.97433067,81.1,25.9,25.7,46
861,2/28/2022 11:14,28.26058067,83.97427233,74.9,25.4,25.8,45.5
863,2/28/2022 11:14,28.26061667,83.974225,83,25.3,25.9,45.1
865,2/28/2022 11:14,28.2606625,83.974165,83.7,25,26,45
867,2/28/2022 11:14,28.26069867,83.974119,78.1,24.6,26.2,44.6
869,2/28/2022 11:14,28.2607355,83.97407033,67.6,23.9,26,44.5
871,2/28/2022 11:14,28.26077367,83.97401983,64.5,23.8,26.1,44.5
873,2/28/2022 11:14,28.2608215,83.97395017,69.2,24,26.1,44.5
875,2/28/2022 11:14,28.260854,83.97389717,72.7,24.5,26.2,44.2
877,2/28/2022 11:14,28.260887,83.973847,69.7,24.6,26,44.1
879,2/28/2022 11:14,28.2609125,83.973793,65.7,24.4,26,44.2
881,2/28/2022 11:15,28.260933,83.97373617,68.6,24.7,26.1,44.4
883,2/28/2022 11:15,28.260955,83.97365933,68.1,24.4,26.1,44.5
885,2/28/2022 11:15,28.26097283,83.97360783,70.5,24.6,26.2,45.2
887,2/28/2022 11:15,28.26099267,83.9735535,67.4,24.2,26.1,45.2
889,2/28/2022 11:15,28.26101,83.97349117,67.3,24.2,25.7,45.2
891,2/28/2022 11:15,28.26102717,83.97343217,63.8,24.2,25.4,45.7
893,2/28/2022 11:15,28.2610425,83.97337233,94.9,26,25.4,45.8
895,2/28/2022 11:15,28.26106117,83.9733145,96.6,26,25.6,46
897,2/28/2022 11:15,28.261083,83.97325633,102.9,26.2,25.3,46
899,2/28/2022 11:15,28.26110083,83.97319583,102.4,25.9,25.3,46
901,2/28/2022 11:15,28.2611195,83.97313867,105.7,27,25.3,46
903,2/28/2022 11:15,28.26113567,83.97305917,114.6,28.7,24.7,46.5
905,2/28/2022 11:15,28.26115417,83.97300017,112.4,28.9,24.7,47.3
907,2/28/2022 11:15,28.2611845,83.97292567,80.4,27,24.8,47.4
909,2/28/2022 11:15,28.26120567,83.97286817,73.5,26.7,24.9,47.3
911,2/28/2022 11:16,28.26123133,83.9727935,68,26.4,24.9,47.7
913,2/28/2022 11:16,28.26124467,83.97273033,70.1,27.2,24.8,47.8
915,2/28/2022 11:16,28.26126417,83.97266667,64.1,25.2,24.9,47.6
917,2/28/2022 11:16,28.26130717,83.9725565,71,23.7,24.9,47.6
919,2/28/2022 11:16,28.2613305,83.97247783,80.6,23.8,25,46.8
921,2/28/2022 11:16,28.26133683,83.97241633,85.6,24.2,24.8,46.7
923,2/28/2022 11:16,28.26134083,83.9723565,83.8,24.2,24.8,46.7
925,2/28/2022 11:16,28.26134983,83.9723045,82.5,23.8,24.9,46.6
927,2/28/2022 11:16,28.2613525,83.9722295,79.5,23.7,24.9,46.5
929,2/28/2022 11:16,28.2613445,83.9721605,71.2,23.8,24.7,46.4
931,2/28/2022 11:16,28.26130867,83.97210467,61.5,23.7,24.5,46.6
933,2/28/2022 11:16,28.261273,83.972062,58.2,23.6,24.3,46.9
935,2/28/2022 11:17,28.2612165,83.971997,65.6,25.4,23.7,47.9
937,2/28/2022 11:17,28.26117817,83.97195367,67,26,23.8,48.1
939,2/28/2022 11:17,28.26112233,83.9719,68.8,26.6,23.5,48.6
941,2/28/2022 11:17,28.26108217,83.971853,71.6,27.5,23.3,48.8
943,2/28/2022 11:17,28.26103617,83.97180217,68.9,28.7,23.2,48.7
945,2/28/2022 11:17,28.26099833,83.9717625,73.3,29.7,23,49
947,2/28/2022 11:17,28.26096167,83.97171833,68.1,28.7,22.8,49.4
949,2/28/2022 11:17,28.26091133,83.97166533,61.7,27.7,23,50.1
951,2/28/2022 11:17,28.260875,83.97161933,54.5,27.1,23,50.2
953,2/28/2022 11:17,28.2608375,83.97157067,55,26.3,23.2,50.1
955,2/28/2022 11:17,28.26080333,83.97152583,52.1,25.2,23.3,49.9
957,2/28/2022 11:17,28.26076533,83.97148667,56,24.1,23.3,49.5
959,2/28/2022 11:17,28.26072617,83.97144667,55.4,23.8,23.4,49.2
961,2/28/2022 11:17,28.26068867,83.97140717,54,23,23.6,49
963,2/28/2022 11:18,28.26064133,83.97135683,59.6,23.1,23.6,48.9
965,2/28/2022 11:18,28.2605955,83.971304,72.7,23.8,23.7,48.7
967,2/28/2022 11:18,28.26054733,83.97125967,78.6,24.7,23.7,48.8
969,2/28/2022 11:18,28.26050617,83.97121467,76.8,24.7,23.7,48.5
971,2/28/2022 11:18,28.26045267,83.97115683,72.7,23.8,23.8,48.5
973,2/28/2022 11:18,28.26042083,83.97110967,71.3,23.4,23.8,48.8
975,2/28/2022 11:18,28.26038483,83.97106417,68.2,23.3,23.7,49.1
977,2/28/2022 11:18,28.2603495,83.97101883,62.9,22.6,23.7,49.3
979,2/28/2022 11:18,28.26031383,83.97097067,53.3,22.2,23.7,49.4
981,2/28/2022 11:18,28.26027183,83.9709225,47.1,21.4,23.7,49.2
983,2/28/2022 11:18,28.26023317,83.97087267,47.5,21.5,23.6,48.9
985,2/28/2022 11:18,28.26018883,83.97083967,42.2,21.2,23.6,48.9
987,2/28/2022 11:18,28.2601525,83.97080517,43.2,21.5,23.7,48.9
989,2/28/2022 11:18,28.26011283,83.970768,41.8,21.4,23.7,48.8
991,2/28/2022 11:19,28.260075,83.97072733,39.7,21.7,23.7,48.7
993,2/28/2022 11:19,28.26003383,83.97069117,39.6,21.5,23.8,48.7
995,2/28/2022 11:19,28.2599735,83.97063233,35.4,21.2,23.8,48.5
997,2/28/2022 11:19,28.25990133,83.9706025,35.4,20.7,23.8,48.5
999,2/28/2022 11:19,28.25989233,83.97060017,34.9,20.8,23.6,48.6
1001,2/28/2022 12:30,28.25997217,83.97059183,28.8,17,22.9,49.5
1003,2/28/2022 12:30,28.260025,83.97061717,31.2,17.3,23.2,48.9
1005,2/28/2022 12:30,28.26005867,83.9706455,33.4,17,23.3,48.6
1007,2/28/2022 12:30,28.26011233,83.97068633,34,16.6,23.3,48
1009,2/28/2022 12:30,28.26015467,83.97073083,34.5,16.6,23.3,48
1011,2/28/2022 12:30,28.2601855,83.9707725,36.8,17,23.3,48.1
1013,2/28/2022 12:30,28.26022733,83.97081583,35.9,17.1,23.3,48.3
1015,2/28/2022 12:30,28.26026533,83.97085317,35.6,17,23.3,48.3
1017,2/28/2022 12:30,28.26031083,83.97090583,38.7,17,23.1,48.3
1019,2/28/2022 12:30,28.26034567,83.97094317,36.6,17.1,23.1,48.5
1021,2/28/2022 12:31,28.2603945,83.97099233,37.6,17.3,23.1,48.8
1023,2/28/2022 12:31,28.26043183,83.97103833,37.9,17.5,23.3,48.9
1025,2/28/2022 12:31,28.26046833,83.9710715,38.3,17.6,23.5,48.8
1027,2/28/2022 12:31,28.260503,83.97110983,38,17.5,23.8,48.2
1029,2/28/2022 12:31,28.26053383,83.97113733,36.6,17.4,24.2,47.9
1031,2/28/2022 12:35,28.26060433,83.97116733,38.5,16.5,31.2,36.7
1033,2/28/2022 12:35,28.2606275,83.97120167,37.7,16.5,30.9,36.8
1035,2/28/2022 12:35,28.26066117,83.9712405,36,16.3,30.8,36.9
1037,2/28/2022 12:35,28.260687,83.97127333,37.1,16.5,30.6,37.5
1039,2/28/2022 12:35,28.260724,83.971315,35.6,16.4,30.5,37.8
1041,2/28/2022 12:35,28.26075933,83.97136917,31.5,16.1,30.5,37.9
1043,2/28/2022 12:36,28.26078217,83.97140733,30.8,15.8,30.5,38.1
1045,2/28/2022 12:36,28.26080833,83.97144183,30.9,16.3,30.5,38.3
1047,2/28/2022 12:36,28.26084933,83.97148,42.6,16.9,30.5,38.4
1049,2/28/2022 12:36,28.26087633,83.9715075,45.7,17.1,30.4,37.9
1051,2/28/2022 12:36,28.2609075,83.97154683,46.6,17,30.3,37.9
1053,2/28/2022 12:36,28.2609375,83.9715825,49.9,17,30.4,38.1
1055,2/28/2022 12:36,28.26096967,83.9716195,61.4,17.9,30.3,38.1
1057,2/28/2022 12:36,28.2610025,83.97165217,66.9,18.2,30.3,38.2
1059,2/28/2022 12:36,28.261038,83.97168217,67.9,18.6,30,38.3
1061,2/28/2022 12:36,28.26107267,83.97171733,63.1,18.4,29.9,38.6
1063,2/28/2022 12:36,28.2611185,83.97175983,53.9,17.7,29.9,38.8
1065,2/28/2022 12:36,28.261164,83.9718,54.6,17.8,29.7,38.7
1067,2/28/2022 12:36,28.2612005,83.97182867,50.8,17.6,29.5,39
1069,2/28/2022 12:36,28.26123433,83.97185767,40.2,17,29.5,39.2
1071,2/28/2022 12:36,28.261271,83.971893,35.1,17.1,29.5,39.4
1073,2/28/2022 12:37,28.26130917,83.97192867,33.8,17,29.5,39.5
1075,2/28/2022 12:37,28.26134767,83.97195933,38.7,17.4,29.5,39.6
1077,2/28/2022 12:37,28.2613805,83.97198983,41.3,17.9,29.5,39.8
1079,2/28/2022 12:37,28.26141183,83.972017,43,18,29.6,39.9
1081,2/28/2022 12:37,28.26144467,83.97204017,44,18.3,29.6,39.9
1083,2/28/2022 12:37,28.26147867,83.97206717,48.5,18.6,29.6,39.6
1085,2/28/2022 12:37,28.2615185,83.97209617,58.5,18.9,29.5,39.3
1087,2/28/2022 12:37,28.26155367,83.97213067,78,19.6,29.5,39.2
1089,2/28/2022 12:37,28.26157183,83.97214317,96.8,21.8,28.8,39.5
1091,2/28/2022 12:37,28.26158217,83.9721545,97.6,21.7,28.5,39.9
1093,2/28/2022 12:37,28.261592,83.97217317,97.2,21.4,28,40.2
1095,2/28/2022 12:37,28.2616195,83.97220617,95.8,21.3,27.7,41.1
1097,2/28/2022 12:37,28.26165067,83.972239,94,21.2,27.5,41.5
1099,2/28/2022 12:37,28.26168417,83.97227033,86.2,21.2,27.4,41.7
1101,2/28/2022 12:38,28.26171633,83.972303,72.6,21,27.2,41.8
1103,2/28/2022 12:38,28.26175683,83.97232783,61,19.6,27.2,42
1105,2/28/2022 12:38,28.26178933,83.9723605,50.9,18.4,27.1,42.2
1107,2/28/2022 12:38,28.26182167,83.97240083,54.6,18.5,27.1,42.3
1109,2/28/2022 12:38,28.26185467,83.97243883,53.3,18,27.2,42.5
1111,2/28/2022 12:38,28.26188,83.97247517,53.5,17.9,27.3,42.6
1113,2/28/2022 12:38,28.26190783,83.97252433,53.2,18.2,27.3,42.5
1115,2/28/2022 12:38,28.26194417,83.97256367,54.7,17.9,27.5,42.4
1117,2/28/2022 12:38,28.26197533,83.97260133,54.6,17.7,27.5,42.3
1119,2/28/2022 12:38,28.2620115,83.97265433,46.1,18,27.5,42.1
1121,2/28/2022 12:38,28.26204883,83.97270917,52,18.7,27.7,41.8
1123,2/28/2022 12:38,28.2620875,83.97276133,50.4,19.1,27.7,41.7
1125,2/28/2022 12:38,28.26212217,83.97279967,51.4,19.3,27.8,41.7
1127,2/28/2022 12:38,28.2621545,83.97284033,56.5,19.1,27.9,41.7
1129,2/28/2022 12:38,28.262186,83.97288667,55,18.9,28,41.9
1131,2/28/2022 12:39,28.262217,83.97293167,54.4,18.4,28.2,41.9
1133,2/28/2022 12:39,28.26225467,83.97298417,50.7,17.8,28.3,41.9
1135,2/28/2022 12:39,28.26228567,83.9730225,81.1,19.6,28.4,41.5
1137,2/28/2022 12:39,28.2623195,83.97306483,132.1,23.5,28.3,41.4
1139,2/28/2022 12:39,28.26235517,83.9731065,142.7,23.8,28.1,41.4
1141,2/28/2022 12:39,28.26238617,83.97315317,140.9,23.9,27.6,41.9
1143,2/28/2022 12:39,28.26241883,83.97319367,141.6,23.9,27.5,42.2
1145,2/28/2022 12:39,28.26245817,83.97323517,144.2,23.7,27.6,42.4
1147,2/28/2022 12:39,28.2624965,83.97327483,144.6,23.7,27.7,42.5
1149,2/28/2022 12:39,28.26254217,83.97330933,155.9,24.1,27.8,42.7
1151,2/28/2022 12:39,28.26258833,83.97332033,112.2,22.1,27.8,42.7
1153,2/28/2022 12:39,28.26261067,83.9733075,174.1,27.1,27.6,42.7
1155,2/28/2022 12:39,28.26259917,83.97330733,208.1,30.5,27.6,42.8
1157,2/28/2022 12:39,28.26259517,83.9733105,226.6,31.4,27.2,42.7
1159,2/28/2022 12:40,28.26259133,83.9733175,257.1,33.9,27.2,42.7
1161,2/28/2022 12:40,28.26259367,83.9733235,280.4,35.2,27.2,43.2
1163,2/28/2022 12:40,28.262595,83.97332517,271.4,35.2,27.2,43.6
1165,2/28/2022 12:40,28.262596,83.973326,224.5,31.6,27.2,43.6
1167,2/28/2022 12:40,28.2625965,83.97332633,155.5,26.6,27.1,43.4
1169,2/28/2022 12:40,28.26259733,83.97332717,117.5,24.2,26.9,43.1
1171,2/28/2022 12:40,28.26259767,83.97332883,102.2,23.7,27,42.9
1173,2/28/2022 12:40,28.262598,83.97332967,87,22.6,27,43
1175,2/28/2022 12:40,28.2625985,83.97333033,76.1,22.8,26.9,43.1
1177,2/28/2022 12:40,28.26259917,83.97333017,77.6,22.9,27,43.1
1179,2/28/2022 12:40,28.2625995,83.97333,71.1,22.4,27,43
1181,2/28/2022 12:40,28.2626,83.973329,72,22.1,27.1,42.8
1183,2/28/2022 12:40,28.2626005,83.97332817,69.4,21.9,27.2,43
1185,2/28/2022 12:40,28.262601,83.973326,69.5,22,27.2,42.8
1187,2/28/2022 12:41,28.26260183,83.97332433,62.9,21.8,27.3,42.7
1189,2/28/2022 12:41,28.26260217,83.9733235,50.7,20.9,27.4,42.8
1191,2/28/2022 12:41,28.26260167,83.97332183,49.9,20.4,27.6,42.5
1193,2/28/2022 12:41,28.26260117,83.973319,50.8,20.1,27.7,42.4
1195,2/28/2022 12:41,28.262601,83.97331767,51.1,20,27.8,42.4
1197,2/28/2022 12:41,28.262601,83.9733175,51.2,19.3,27.9,42.2
1199,2/28/2022 12:41,28.262602,83.97331967,51.9,18.8,27.9,42.1
1201,2/28/2022 12:41,28.26260283,83.97332267,55.9,18.6,27.9,42.1
1203,2/28/2022 12:41,28.26260383,83.97332433,50,18.4,28,41.1
1205,2/28/2022 12:41,28.26260583,83.97332583,58.8,18.5,28,41.1
1207,2/28/2022 12:41,28.2626055,83.9733265,67.4,19.9,28.1,40.9
1209,2/28/2022 12:41,28.26260517,83.9733275,65.5,20.6,28.2,40.8
1211,2/28/2022 12:41,28.26260617,83.97332883,68,21.4,28.2,40.7
1213,2/28/2022 12:42,28.26260767,83.97333083,70.2,21.6,28.2,40.7
1215,2/28/2022 12:42,28.262609,83.973333,69.2,21.6,28.2,40.6
1217,2/28/2022 12:42,28.26261,83.97333617,69.1,21.7,28.2,40.6
1219,2/28/2022 12:42,28.262611,83.97333967,53.5,21.1,28.2,40.8
1221,2/28/2022 12:42,28.26261133,83.97334183,47.4,19.9,28.2,40.7
1223,2/28/2022 12:42,28.262611,83.973345,47.3,20,28.3,40.6
1225,2/28/2022 12:42,28.26261067,83.97334683,39.3,19.2,28.3,40.4
1227,2/28/2022 12:42,28.26261017,83.97334967,32.5,19.1,28.3,40.4
1229,2/28/2022 12:42,28.26261017,83.97335333,31.8,18.9,28.5,40.7
1231,2/28/2022 12:42,28.26260933,83.97335767,36.6,18.8,28.5,40.7
1233,2/28/2022 12:42,28.262608,83.97336233,36.9,18.6,28.7,40.5
1235,2/28/2022 12:42,28.26260683,83.97336667,37.8,18.6,28.7,40.4
1237,2/28/2022 12:42,28.26260683,83.97337133,34.9,17.7,28.9,40.3
1239,2/28/2022 12:42,28.2626075,83.97337433,36,17.6,29,40.5
1241,2/28/2022 12:43,28.26260867,83.973376,36.7,17.4,29,40.4
1243,2/28/2022 12:43,28.26260983,83.97337567,36.1,18.1,29.2,40.1
1245,2/28/2022 12:43,28.2626105,83.9733745,31.4,17.9,29.1,39.8
1247,2/28/2022 12:43,28.2626115,83.97337233,36,18.3,29.2,39.8
1249,2/28/2022 12:43,28.262612,83.97336933,41.6,18.6,29.2,39.8
1251,2/28/2022 12:43,28.26261383,83.97336567,50.4,19.2,29.2,40
1253,2/28/2022 12:43,28.2626155,83.9733645,61.1,19.8,28.9,40.7
1255,2/28/2022 12:43,28.26261883,83.973365,66.3,20.5,28.8,41.4
1257,2/28/2022 12:43,28.26262167,83.9733635,73.2,20.4,28.3,42.2
1259,2/28/2022 12:43,28.26262433,83.97336267,78.1,20.6,28.3,42.3
1261,2/28/2022 12:43,28.26262683,83.9733615,78,20.7,27.8,42.7
1263,2/28/2022 12:43,28.26262933,83.97336017,92,21.1,27.5,43.1
1265,2/28/2022 12:43,28.26263167,83.97335917,96.7,21.6,27.1,43.3
1267,2/28/2022 12:43,28.262634,83.97336067,97.5,21.5,27.1,43.3
1269,2/28/2022 12:44,28.26263667,83.97336017,96.4,21.7,26.5,44
1271,2/28/2022 12:44,28.26264067,83.973361,93.2,21.4,26.3,44.7
1273,2/28/2022 12:44,28.26264267,83.97336,90.6,21.1,26.2,45
1275,2/28/2022 12:44,28.2626445,83.97335917,82.5,21.2,25.9,45.9
1277,2/28/2022 12:44,28.2626445,83.97335817,66.4,19.7,25.7,46.2
1279,2/28/2022 12:44,28.26264433,83.97335583,70.2,19.9,25.7,46.4
1281,2/28/2022 12:44,28.26264383,83.973353,108.4,21.8,25.6,46
1283,2/28/2022 12:44,28.26264333,83.97335067,133.4,23.6,25.5,46.4
1285,2/28/2022 12:44,28.26264267,83.973349,153.9,24.7,25.4,46.9
1287,2/28/2022 12:44,28.26264267,83.97334867,173.2,25.3,25.3,46.4
1289,2/28/2022 12:44,28.26264233,83.97335067,178.3,25.9,25.2,46
1291,2/28/2022 12:44,28.262642,83.97335133,179.2,26.8,25.2,46.1
1293,2/28/2022 12:44,28.26264267,83.97335133,194.2,26.9,25.1,46.4
1295,2/28/2022 12:45,28.26264217,83.97335217,147.8,24.4,25,46.7
1297,2/28/2022 12:45,28.26264283,83.9733535,115.4,21.8,24.9,47.8
1299,2/28/2022 12:45,28.26264467,83.9733545,89.5,20.5,24.8,47.6
1301,2/28/2022 12:45,28.26264633,83.9733555,93,20.8,24.8,47.2
1303,2/28/2022 12:45,28.26264733,83.973356,97.2,20.4,24.7,46.9
1305,2/28/2022 12:45,28.26264767,83.97335617,84.5,20,24.7,47.1
1307,2/28/2022 12:45,28.26264783,83.97335583,87.3,20.6,24.5,48.1
1309,2/28/2022 12:45,28.262648,83.97335667,90.9,20.5,24.4,48.8
1311,2/28/2022 12:45,28.26264783,83.97335667,89.8,20.6,24.2,48.5
1313,2/28/2022 12:45,28.26264883,83.973357,92.4,21.1,24.2,48.4
1315,2/28/2022 12:45,28.26264933,83.973357,84.3,19.9,24,48.9
1317,2/28/2022 12:45,28.262647,83.9733585,86.3,20.3,24,49.3
1319,2/28/2022 12:45,28.26264883,83.9733595,87.8,20.4,23.7,49.4
1321,2/28/2022 12:45,28.26264967,83.97336,86.2,20.4,23.7,49.6
1323,2/28/2022 12:45,28.26264117,83.97336333,80.6,20.4,23.7,50.3
1325,2/28/2022 12:46,28.26263233,83.97336383,78.2,20.6,23.6,50.6
1327,2/28/2022 12:46,28.26263033,83.97336567,75.5,20.4,23.5,50.4
1329,2/28/2022 12:46,28.26262967,83.97336667,73.8,20.6,23.5,49.7
1331,2/28/2022 12:46,28.2626325,83.9733685,69.5,20.1,23.5,49.6
1333,2/28/2022 12:46,28.26263417,83.97337033,65.7,20.8,23.5,49.5
1335,2/28/2022 12:46,28.2626305,83.97337333,61.7,20.5,23.7,49.6
1337,2/28/2022 12:46,28.26263117,83.97337433,62.1,20.4,23.7,49.8
1339,2/28/2022 12:46,28.26263133,83.973376,59.9,20.4,23.7,50.1
1341,2/28/2022 12:46,28.2626315,83.9733765,59.1,20.3,23.7,50.4
1343,2/28/2022 12:46,28.26263167,83.97337617,63.4,20.2,23.7,51
1345,2/28/2022 12:46,28.26263117,83.97337567,61.2,20.1,23.7,51.1
1347,2/28/2022 12:46,28.26262733,83.9733805,52.5,19.4,23.7,51.1
1349,2/28/2022 12:46,28.26262467,83.97338533,48.1,18.3,23.7,51.1
1351,2/28/2022 12:46,28.2626255,83.973391,43,17.9,23.7,50.6
1353,2/28/2022 12:47,28.262623,83.97339383,45.4,18,23.7,50.5
1355,2/28/2022 12:47,28.26262167,83.973397,46,17.8,23.7,50.6
1357,2/28/2022 12:47,28.26262183,83.97339617,47.8,17.7,23.7,50.6
1359,2/28/2022 12:47,28.2626245,83.97339333,47.7,17.8,23.8,50.6
1361,2/28/2022 12:47,28.26262683,83.97339567,49.5,18.4,23.8,50.5
1363,2/28/2022 12:47,28.26262767,83.97339967,52,18.5,23.8,50.5
1365,2/28/2022 12:47,28.26262733,83.97340117,52.6,18.4,23.8,50.1
1367,2/28/2022 12:47,28.26262717,83.97340083,54.6,18.2,23.7,50.1
1369,2/28/2022 12:47,28.26262733,83.97339867,77.8,19.1,23.8,50.1
1371,2/28/2022 12:47,28.26262733,83.97339483,97,19.9,23.8,50.1
1373,2/28/2022 12:47,28.26262783,83.97339033,105.9,20.5,23.8,50
1375,2/28/2022 12:47,28.262627,83.97338733,116.7,20.8,23.8,49.9
1377,2/28/2022 12:47,28.262626,83.97338383,139.3,21,23.8,50.3
1379,2/28/2022 12:47,28.26262517,83.97338183,157.1,21.8,23.9,50.2
1381,2/28/2022 12:48,28.26262467,83.97338067,148.7,21.5,23.8,50.5
1383,2/28/2022 12:48,28.262624,83.9733795,119.9,20.5,23.9,50.2
1385,2/28/2022 12:48,28.2626235,83.973379,112.5,20.2,23.8,49.8
